id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
791743707578581073,"Modern studio in Plaza Colón, great for couples-CI",596469,Gabriel,Chamberí,Almagro,40.42588,-3.69087,Entire home/apt,127,1,41,2025-07-07,1.28,29,273,20,
791841606288597823,Premium flat - Boutique flat city center,492484277,Ivan,Centro,Palacio,40.4156849,-3.7117116,Entire home/apt,245,3,78,2025-07-07,2.37,1,309,29,
791942740891339267,apartamento reformado en Lavapiés de alquiler temp,391810099,Alberto Jesus,Centro,Embajadores,40.40862,-3.70407,Entire home/apt,103,1,8,2025-06-24,0.26,95,314,5,
791946049512096821,Habitación en Madrid Rio,5537924,Amaia,Carabanchel,Comillas,40.39379805566319,-3.708585991528422,Private room,29,3,32,2025-08-01,0.99,6,282,5,
791961062466707651,Habitación luminosa con aire acondicionado,5537924,Amaia,Carabanchel,Comillas,40.39428,-3.70932,Private room,36,7,20,2025-06-30,0.61,6,290,6,
791969073772217645,M144 Apartment in Tucurinca,471977881,Rodrigo,Hortaleza,Pinar del Rey,40.47275,-3.64004,Entire home/apt,91,30,0,,,100,288,0,
792005594301874099,Luminoso Apartamento Piscina y Garaje en Madrid,455957921,Manuel,San Blas - Canillejas,Rejas,40.4437708,-3.5823827,Entire home/apt,69,30,15,2025-08-15,0.49,9,329,5,ESFCNT00002803500049800300000000000000000000000000001
792472550189979477,Bright and cozy apartment in Francos Rodriguez,488348544,David,Tetuán,Berruguete,40.45968,-3.70939,Entire home/apt,,3,75,2025-06-30,2.34,1,26,26,ESFCNT00002810700038205400000000000000000000000000009
792487083457177952,Galileo-Moncloa-a estrenar ¡!,220103569,Andre Y Lili,Chamberí,Arapiles,40.43774,-3.70941,Entire home/apt,,3,2,2023-01-30,0.06,66,0,0,
792494495760642527,Bonito apartamento en el centro,115217636,Lucia,Centro,Embajadores,40.41121,-3.69885,Entire home/apt,,10,17,2024-02-25,0.57,1,0,0,
792566863405836653,"La Latina & Plaza Mayor - Precioso, Amplio y Nuevo",490077896,Paola,Centro,Embajadores,40.409884245799354,-3.7071385188945536,Entire home/apt,114,1,111,2025-08-29,3.38,1,356,52,
792581160733750479,Donana - 1 bedroom in Ríos Rosas,346367515,Ukio,Chamberí,Rios Rosas,40.44258,-3.70168,Entire home/apt,368,31,0,,,384,330,0,
792640205674349781,Luminosa habitación en apartamento,456906715,Antonietta,Puente de Vallecas,Numancia,40.39469,-3.65627,Private room,48,1,0,,,3,341,0,
792695041810037817,"acogedora habitación 
céntrica",469480001,Marielena,Arganzuela,Acacias,40.399489840864916,-3.7116969153151103,Private room,42,1,0,,,1,364,0,
792696342937570648,Puebla - 1 bedroom and shared pool in Recoletos,346367515,Ukio,Salamanca,Recoletos,40.42129784533188,-3.684561601468393,Entire home/apt,134,31,1,2024-05-30,0.06,384,190,0,ESFCNT00002808800029649000000000000000000000000000005
792702708533372890,Malasaña/Chueca: Loft-Style Designer Apartment,493342316,Philipp,Centro,Universidad,40.425529433241344,-3.7043010420574687,Entire home/apt,122,31,12,2025-06-19,0.41,14,276,4,
792702760333955940,Malasaña/Chueca: Stylish 2-Room Apartment,493342316,Philipp,Centro,Universidad,40.42703866467476,-3.704263603208464,Entire home/apt,81,31,9,2024-11-17,0.29,14,318,2,
792815976749755197,"Avant-Garde Mayor - 2 rooms, 2 baths",220103569,Andre Y Lili,Centro,Sol,40.415423111296505,-3.707062514484204,Entire home/apt,243,3,132,2025-08-29,4.07,66,245,45,ESFCNT00002809100051143200000000000000000000000000005
792869271971555026,Apartamento Sol-GranVia-Palacio Real-Madrid,493383985,Mahdi,Centro,Sol,40.4194282,-3.7071099,Entire home/apt,153,3,82,2025-09-08,2.64,1,237,41,
793297014068770195,"Cascorro, Huge and Impressive by months",36503894,Marta Y Enrique,Centro,Embajadores,40.40845259609805,-3.7073549375732373,Entire home/apt,314,1,11,2025-06-06,0.34,65,253,2,ESFCNT00002803700004604800000000000000000000000000001
793360180465495267,L3) Amplia Hab para 4 o 5 personas  Baño Privado,339977846,Leny,Moncloa - Aravaca,El Plantío,40.47048,-3.82281,Private room,117,1,19,2025-08-28,0.75,13,257,8,
793448889138381231,Madrid Centro,479320910,Nicolas,Centro,Sol,40.41689,-3.70771,Entire home/apt,111,1,33,2025-08-31,7.86,1,204,33,
793574757394899476,Oasis de relajación,480405730,Rodolfo,Carabanchel,Vista Alegre,40.3875726,-3.7364279,Private room,,2,50,2025-03-20,1.57,2,255,10,
793646020882622024,con Aire AC y Ascensor > GRAN VIA Loft < superWifi,5262198,Soledad,Centro,Palacio,40.42084,-3.70838,Entire home/apt,97,30,47,2025-09-07,1.48,1,175,18,ESFCNT00002806000024583400000000000000000000000000001
794134106232494008,El Retiro - preciosa habitación - 1,222442460,Gonzalo,Retiro,Ibiza,40.419689713507076,-3.674070037924092,Private room,28,30,11,2025-06-29,0.39,9,77,5,
795028440067994497,Agradable habitación como si estuvieras en casa,417983251,Jose,Villaverde,Los Angeles,40.35249,-3.69703,Private room,28,1,63,2025-07-20,2.03,2,349,12,
795355958374161082,Private room near to Bernabeu,51791726,Sofia,Tetuán,Castillejos,40.460827284640665,-3.6968623195240755,Private room,72,1,47,2025-08-20,1.66,1,338,12,
795390300515097259,¡Tu refugio activo y familiar + Parking privado!,24696874,William,Arganzuela,Imperial,40.41303,-3.71846,Entire home/apt,90,90,4,2025-07-23,0.81,1,120,4,ESFCNT00002810600019027000000000000000000000000000005
795405693750606575,Habitación privada cerca del centro,472106807,Julio,Ciudad Lineal,Ventas,40.431689868722394,-3.6567614872262393,Private room,23,1,306,2025-09-09,9.43,1,196,124,
795428335697217464,Fantástico apartamento próximo al S.Bernabeu,435301863,Ccassa,Chamartín,Hispanoamérica,40.45517807836576,-3.6801431714878787,Entire home/apt,,1,113,2025-09-07,3.93,7,0,49,
795428343626537539,Encantador Apartamento cerca del Estadio del R.M,435301863,Ccassa,Chamartín,Hispanoamérica,40.456176632201434,-3.680652268230915,Entire home/apt,,1,91,2025-08-30,2.80,7,0,34,
795428593794533181,Formidable apartamento cerca del Estadio Bernabéu,435301863,Ccassa,Chamartín,Hispanoamérica,40.4559248,-3.6806664,Entire home/apt,127,1,62,2025-07-06,2.71,7,54,35,
795492717556591773,"Blueground | Argüelles, amazing views",434208714,Blueground,Moncloa - Aravaca,Argüelles,40.4288343,-3.715584,Entire home/apt,281,30,0,,,249,31,0,
795495473700141817,"Design loft, Walk to Serrano, el Viso & Bernabeu",13689734,Mac,Chamartín,Hispanoamérica,40.45788,-3.68218,Entire home/apt,136,5,47,2025-09-02,1.50,4,336,17,ESFCNT00002811000100431300000000000000000000000000003
795526643191503737,M142 Apartment in Fundadores,471977881,Rodrigo,Salamanca,Fuente del Berro,40.42451600768473,-3.667523173647578,Entire home/apt,81,30,0,,,100,319,0,
795626592754456391,Flat in Embajadores FOU,460391145,Francisco Andres,Centro,Embajadores,40.4070844,-3.6997092,Entire home/apt,300,1,32,2025-04-12,1.01,181,324,9,En proceso
795692559950213624,Apartamento en Madrid Imperial,55127133,Cristina,Arganzuela,Imperial,40.41365669999999,-3.717642577246103,Entire home/apt,97,1,156,2025-08-23,4.88,3,334,50,ESFCNT00002810600057045400000000000000000000000000001
795693613615535035,La corrala de Malasaña,433686660,María,Centro,Universidad,40.42865575310811,-3.708284142127178,Entire home/apt,999,7,10,2025-09-12,0.34,8,224,8,ESFCNT00002810800036463700000000000000000000000000007
795756327264670531,5. Loft 5 Principe Vergara,48033079,Sergio Isaac,Chamartín,Ciudad Jardín,40.44854599218245,-3.673069989582396,Entire home/apt,209,1,53,2025-06-15,1.63,15,291,23,ESFCTU00002809200051003600000000000000000000VT-13703
796105322107259469,Habitación tipo suite con aire acondicionado,296373556,Yanireth,Barajas,Timón,40.471320795182855,-3.5817622618791156,Private room,,35,286,2024-11-29,8.71,1,0,47,
796352978820216837,Temporary accomodation: Luxury  Penthouse,14626191,Andrea Y Daniel,Centro,Cortes,40.4154810302416,-3.6978013679367185,Entire home/apt,179,1,52,2025-09-03,1.60,3,0,20,VT REGISTRADA
796477728193237052,Cozy apartment with patio,494156063,Jonathan,Puente de Vallecas,San Diego,40.396117,-3.6687806,Entire home/apt,72,31,87,2025-08-11,2.69,3,70,11,ESFCNT00002805300012334300000000000000000000000000003
796521859626517161,Room next to the Retiro Park.,494156063,Jonathan,Retiro,Ibiza,40.4187879,-3.6780315,Private room,58,3,143,2025-09-14,4.43,3,65,59,
796903368323069194,Habitación cómoda,449206103,Levy,Puente de Vallecas,Portazgo,40.3932,-3.65146,Private room,40,1,1,2023-06-10,0.04,3,79,0,
796995794408381073,Bedroom and Private bathroom Ventas,193183514,Maria Carolina,Ciudad Lineal,Ventas,40.42608539558178,-3.6585513334834276,Private room,,3,2,2023-01-19,0.06,1,0,0,
797089211960676502,Cozy sanctuary in Salamanca,291253690,Francisco Andres,Salamanca,Fuente del Berro,40.42663279446076,-3.666086735544748,Entire home/apt,102,1,31,2025-09-04,1.07,292,341,13,99/114617.9/18
797565492368787300,Ayala I - LUXA HOME,106591951,Moises,Salamanca,Recoletos,40.42839,-3.68463,Entire home/apt,,30,4,2023-07-10,0.14,63,0,0,
797621059526215730,Apartment next to the metro 6,419037298,Chain,Carabanchel,Vista Alegre,40.390308607606464,-3.738549179412033,Private room,41,1,36,2025-06-15,1.27,1,346,14,
797668603694739829,Stylish Flat at Puerta del Sol,116983616,Thomas,Centro,Sol,40.4161566,-3.7030524,Entire home/apt,263,12,67,2025-09-08,2.27,1,330,37,ESFCNT00002808900018938600000000000000000000000000001
797705827219200106,Artsy 130 m Apartment at Letras,12529976,Gustavo,Centro,Cortes,40.413246,-3.6953184,Entire home/apt,353,3,6,2025-06-16,0.19,1,263,2,
797752501770055290,Nice studio apartment,193421156,Julio,Puente de Vallecas,Numancia,40.397834,-3.6644296,Entire home/apt,109,1,82,2025-08-30,2.90,1,279,41,VT-14027
798209627776764041,A ) Habitación pequeña sin ventana,423112775,Raul,Centro,Sol,40.419067256403125,-3.705383806853563,Private room,29,2,210,2025-09-05,8.46,16,74,99,
798322568713020209,Cozy apartment in Lavapies,20963892,Carlos Maria,Centro,Embajadores,40.4107551,-3.701810099999999,Entire home/apt,161,3,19,2025-07-16,1.14,2,13,11,
798400470014738959,Apartamento A,465040981,Sibela,Villaverde,Los Rosales,40.350654213795636,-3.6845461962951664,Entire home/apt,100,1,8,2025-07-20,0.27,6,73,1,
798516652811706409,El Retiro - preciosa habitación - 5,222442460,Gonzalo,Retiro,Ibiza,40.4208171,-3.6732293,Private room,28,30,8,2025-07-03,0.28,9,76,3,
798545112190773218,Chamberí Living - New Luxury Apartment (A),413268392,Katherina,Chamberí,Arapiles,40.43169,-3.7079,Entire home/apt,195,1,73,2025-09-07,2.93,8,331,37,ESFCTU00002809200050860600000000000000000002705778853
798582352891028213,Apartamento en Chamberí (metro Quevedo),373517653,Elena,Chamberí,Arapiles,40.43447241288994,-3.7061511421837396,Entire home/apt,,2,7,2023-06-11,0.23,1,0,0,
799018401328157333,apartamentos madrid rio I de alquiler temporal,391810099,Alberto Jesus,Usera,Orcasur,40.3807289,-3.694279,Entire home/apt,78,1,8,2025-08-29,0.25,95,321,2,ESFCNT00002810600057475900000000000000000000000000003
799019095222080850,apartamentos en madrid rio Ii de alquiler temporal,391810099,Alberto Jesus,Usera,Orcasur,40.3807289,-3.694279,Entire home/apt,101,1,1,2023-07-13,0.04,95,298,0,
799096252325898678,"Flat #5, 10m walk to Bernabeu, Real Madrid stadiu",494775913,Apartamentos,Chamartín,Hispanoamérica,40.4543237,-3.6813431,Entire home/apt,176,2,55,2025-08-23,1.76,3,248,13,
799105335463917723,Apartamento B,465040981,Sibela,Villaverde,Los Rosales,40.34979,-3.68551,Entire home/apt,84,1,6,2025-07-21,0.23,6,82,3,
799235420576650237,Habitación (15min Madrid Centro),436406729,Erika,Latina,Puerta del Angel,40.40669520000001,-3.7355679,Private room,20,2,29,2025-09-13,0.94,2,138,19,
799486383570664286,Quiet and familiar flat in Plaza Elíptica. 6P-2BA,460391145,Francisco Andres,Usera,Moscardó,40.38537,-3.71719,Entire home/apt,122,1,16,2025-07-18,0.51,181,229,2,En proceso
799507711798852542,"Habitación  céntrica de lujo, elegante y privada",62023417,Harry,Arganzuela,Palos de Moguer,40.40217111126226,-3.6985191330313683,Private room,61,1,58,2025-09-12,2.02,2,333,43,
799753072685907783,Unique Studio,494926890,Roy,Salamanca,Guindalera,40.43825828922537,-3.672185520343014,Entire home/apt,80,2,108,2025-09-13,3.36,3,53,45,
799767311918328584,Madrid Apt II,494926890,Roy,Salamanca,Guindalera,40.437,-3.67398,Entire home/apt,84,2,113,2025-09-09,3.49,3,71,46,
799772361804235623,Madrid Apt III,494926890,Roy,Salamanca,Guindalera,40.43691190909584,-3.6719093172171697,Entire home/apt,81,2,113,2025-09-05,3.48,3,59,46,
